Date,Symbol,Unadjusted_Open,Unadjusted_High,Unadjusted_Low,Unadjusted_Close,Unadjusted_Volume
2014-08-11,SBAC,110.42,111.73,109.45,109.49,1175014
2014-08-13,SBAC,109.72,110.75,108.54,108.94,932749
2014-08-15,SBAC,110.15,110.15,107.95,108.57,961639
2014-08-19,SBAC,109.25,109.77,107.65,108.02,1393105
2014-08-21,SBAC,108.99,109.88,108.03,109.34,1607979
2014-08-25,SBAC,108.9,110.29,108.9,110.04,936174
2014-08-29,SBAC,111.13,111.13,109.93,110.29,526712
2014-09-08,SBAC,112.59,113.79,112.59,113.56,855153
2014-09-09,SBAC,113.14,113.57,111.72,112.7,1147137
2014-09-10,SBAC,112.7,113.1,111.89,112.83,976764
2014-09-15,SBAC,112.73,113.26,110.88,111.35,738704
2014-09-16,SBAC,111.42,113.3,110.94,113.16,857570
2014-09-23,SBAC,109.56,110.95,109.24,109.69,957804
2014-09-24,SBAC,109.69,111.54,109.03,110.72,601380
2014-09-26,SBAC,108.93,111.61,108.56,111.61,1483970
2014-10-03,SBAC,109.93,111.67,109.51,111.47,1421564
2014-10-06,SBAC,112.07,112.72,111.37,111.93,700264
2014-10-07,SBAC,111.02,111.47,110.35,110.48,789747
2014-10-10,SBAC,109.65,110.54,107.67,107.82,1089477
2014-10-16,SBAC,105.49,107.0,104.97,106.6,894384
2014-10-29,SBAC,113.0,113.58,112.06,112.46,818330
2017-01-17,SBAC,105.03,107.52,105.03,106.39,2020227
2017-01-18,SBAC,105.58,107.99,105.58,107.06,782646
2017-01-19,SBAC,107.02,107.02,105.04,105.76,507786
2017-01-20,SBAC,106.35,107.17,104.22,105.53,846603
2017-01-23,SBAC,105.19,105.57,104.57,104.84,585821
2017-01-24,SBAC,104.66,104.8,102.94,104.1,1026198
2017-01-25,SBAC,103.47,103.71,102.29,103.5,1100041
2017-01-26,SBAC,103.42,105.61,103.42,104.91,1641170
2017-01-27,SBAC,105.24,105.73,102.87,104.03,450402
2017-01-30,SBAC,104.06,104.59,103.45,104.3,458030
2017-01-31,SBAC,104.46,106.07,104.46,105.26,1092661
2017-02-01,SBAC,105.78,106.6,103.3,103.86,1082771
2017-02-02,SBAC,103.91,104.81,103.58,104.39,745953
2017-02-03,SBAC,105.36,107.06,104.73,105.69,1028218
2017-02-06,SBAC,105.46,105.46,103.83,104.4,1306143
2017-02-07,SBAC,104.41,105.01,104.12,104.79,666325
2017-02-08,SBAC,104.78,107.18,103.51,106.86,1117711
2017-02-09,SBAC,106.83,107.89,106.37,107.63,1171718
2017-02-10,SBAC,107.68,107.68,105.89,106.96,768466
2017-02-13,SBAC,107.14,109.68,105.74,109.62,1067640
2017-02-14,SBAC,109.45,109.78,108.14,108.73,608701
2017-02-15,SBAC,108.32,108.52,107.82,108.3,502511
2017-02-16,SBAC,108.76,109.18,107.3,108.93,689316
2017-02-17,SBAC,109.18,109.52,108.07,108.47,1008869
2017-02-21,SBAC,108.79,110.87,108.42,110.71,900604
2017-02-22,SBAC,111.0,112.08,110.8,111.66,772098
2017-02-23,SBAC,112.03,112.79,110.16,111.19,578462
2017-02-24,SBAC,111.24,111.59,110.5,111.16,724010
2017-02-27,SBAC,110.97,112.95,110.93,112.79,958136
2017-02-28,SBAC,112.5,116.69,111.77,115.77,2793692
2017-03-01,SBAC,116.16,116.25,113.0,115.36,1334052
2017-03-02,SBAC,115.61,116.29,113.84,115.28,1000648
2017-03-03,SBAC,115.45,115.77,114.77,114.98,1256493
2017-03-06,SBAC,114.14,115.41,112.73,115.17,1089204
2017-03-07,SBAC,114.74,116.31,114.74,115.41,904990
2017-03-08,SBAC,115.08,115.79,114.31,114.65,1070719
2017-03-09,SBAC,114.36,116.66,114.18,116.59,1369868
2017-03-10,SBAC,117.28,118.38,116.74,117.8,1357863
2017-03-13,SBAC,117.89,118.2,116.59,117.64,1623540
2017-03-14,SBAC,117.59,117.82,115.94,116.12,1342581
2017-03-15,SBAC,116.57,117.53,115.19,116.69,1437468
2017-03-16,SBAC,117.26,117.64,115.68,116.14,1012333
2017-03-17,SBAC,115.77,116.26,115.47,115.65,4900690
2017-03-20,SBAC,115.65,117.65,115.65,117.06,1077746
2017-03-21,SBAC,117.21,118.48,116.97,117.08,1058261
2017-03-22,SBAC,117.0,117.98,116.39,116.88,1171345
2017-03-23,SBAC,117.12,118.23,116.6,118.13,1885879
2017-03-24,SBAC,117.92,119.03,117.38,118.29,1090935
2017-03-27,SBAC,116.77,118.48,116.12,117.8,768109
2017-03-28,SBAC,117.69,118.71,115.4,118.55,1006214
2017-03-29,SBAC,118.55,120.04,118.33,119.78,824580
2017-03-30,SBAC,119.7,120.0,118.58,118.92,815102
2017-03-31,SBAC,118.74,120.51,118.21,120.37,1366331
2017-04-03,SBAC,119.95,120.4,118.7,119.55,1122680
2017-04-04,SBAC,119.49,120.17,119.25,119.44,1226401
2017-04-05,SBAC,119.84,119.96,118.96,119.08,1005221
2017-04-06,SBAC,119.5,120.23,118.59,120.07,947390
2017-04-07,SBAC,120.07,121.56,119.53,121.17,1287267
2017-04-10,SBAC,121.45,122.37,120.96,121.99,789055
2017-04-11,SBAC,123.15,124.46,122.43,124.04,1798822
2017-04-12,SBAC,123.37,123.98,122.17,123.07,909623
2017-04-13,SBAC,123.15,124.15,122.6,123.8,997233
2017-04-17,SBAC,123.68,125.01,123.3,124.97,855595
2017-04-18,SBAC,124.84,125.45,124.48,125.15,1083898
2017-04-19,SBAC,125.62,126.19,124.88,125.07,924581
2017-04-20,SBAC,125.11,125.32,123.77,124.28,873934
2017-04-21,SBAC,124.06,124.5,123.19,123.78,656459
2017-04-24,SBAC,124.0,124.51,122.91,123.46,807816
2017-04-25,SBAC,124.26,124.44,123.0,124.02,966422
2017-04-26,SBAC,123.98,124.99,123.11,123.65,752669
2017-04-27,SBAC,123.98,125.88,122.43,125.33,1087289
2017-04-28,SBAC,125.04,127.05,124.27,126.49,885172
2017-05-01,SBAC,126.74,127.84,126.06,127.25,1317389
2017-05-02,SBAC,129.01,130.78,127.61,128.98,1471984
2017-05-03,SBAC,129.28,129.59,127.56,127.84,1041219
2017-05-04,SBAC,127.99,129.0,126.78,128.19,945614
2017-05-05,SBAC,128.53,129.7,128.28,129.62,1049638
2017-05-08,SBAC,129.97,132.01,129.22,131.42,1251045
2017-05-09,SBAC,131.18,131.59,129.47,129.75,1048642
2017-05-10,SBAC,129.8,130.2,128.96,129.19,811669
2017-05-11,SBAC,128.63,129.19,127.2,127.72,1513152
2017-05-12,SBAC,127.53,128.23,126.82,127.53,1175229
2017-05-15,SBAC,128.03,130.81,127.31,130.41,1395494
2017-05-16,SBAC,130.72,132.62,130.26,130.77,1024527
2017-05-17,SBAC,130.04,136.34,130.04,134.08,2640772
2017-05-18,SBAC,133.1,133.19,126.83,132.0,2085423
2017-05-19,SBAC,131.79,133.43,130.85,132.8,855374
2017-05-22,SBAC,132.55,134.42,131.82,133.83,595322
2017-05-23,SBAC,134.3,134.69,133.75,134.31,583654
2017-05-24,SBAC,134.52,134.88,134.01,134.06,578007
2017-05-25,SBAC,134.75,137.03,134.18,135.55,1098146
2017-05-26,SBAC,135.5,136.14,135.02,136.02,665807
2017-05-30,SBAC,136.02,138.25,136.02,137.98,1858176
2017-05-31,SBAC,138.26,140.38,137.46,138.18,1693121
2017-06-01,SBAC,138.3,138.81,137.52,138.25,750558
2017-06-02,SBAC,139.27,139.75,138.3,138.69,826688
2017-06-05,SBAC,138.12,139.4,137.77,137.93,705772
2017-06-06,SBAC,137.91,138.77,136.82,136.99,1198317
2017-06-07,SBAC,137.61,137.63,134.71,135.9,1065747
2017-06-08,SBAC,135.95,136.32,133.01,134.27,1311463
2017-06-09,SBAC,134.26,135.64,133.29,134.3,924809
2017-06-12,SBAC,132.28,132.98,129.4,132.42,1170933
2017-06-13,SBAC,133.46,133.48,131.58,132.05,1119802
2017-06-14,SBAC,133.06,134.89,132.52,132.91,966516
2017-06-15,SBAC,132.41,132.97,131.72,132.22,692317
2017-06-16,SBAC,132.06,133.87,132.06,133.05,964691
2017-06-19,SBAC,133.0,133.66,132.62,132.96,677559
2017-06-20,SBAC,132.96,133.8,131.26,131.56,894073
2017-06-21,SBAC,131.56,132.13,130.74,131.08,742705
2017-06-22,SBAC,131.32,132.32,130.94,131.24,580284
2017-06-23,SBAC,131.33,132.87,131.32,131.91,2864633
2017-06-26,SBAC,132.68,133.65,132.21,132.8,723420
2017-06-27,SBAC,135.05,138.55,134.98,135.74,1640634
2017-06-28,SBAC,135.71,135.8,133.98,134.35,979796
2017-06-29,SBAC,133.73,134.95,132.96,134.52,860045
2017-06-30,SBAC,134.61,135.85,134.01,134.9,1076501
2017-07-03,SBAC,135.05,135.68,133.7,134.28,648222
2017-07-05,SBAC,134.05,135.35,133.67,134.41,580301
2017-07-06,SBAC,134.05,135.07,133.7,134.36,925417
2017-07-07,SBAC,134.42,137.02,134.42,136.68,1045185
2017-07-10,SBAC,137.17,137.42,134.23,134.49,924038
2017-07-11,SBAC,134.26,135.49,133.27,133.6,794681
2017-07-12,SBAC,134.65,137.1,134.65,136.25,692464
2017-07-13,SBAC,136.41,136.76,135.42,135.91,297567
2017-07-14,SBAC,137.06,137.61,135.9,136.49,704846
2017-07-17,SBAC,136.03,136.52,135.01,136.0,1130936
2017-07-18,SBAC,136.0,137.97,135.79,137.49,1028462
2017-07-19,SBAC,138.96,138.96,136.39,138.46,1064661
2017-07-20,SBAC,138.16,138.99,135.55,135.81,1095917
2017-07-21,SBAC,136.0,137.23,135.37,136.6,993179
