Date,Symbol,Fully_Adjusted_Open,Fully_Adjusted_High,Fully_Adjusted_Low,Fully_Adjusted_Close,Fully_Adjusted_Volume
2006-12-29,MA,91.4146,92.1733,90.915,91.1278,1088700
2007-01-03,MA,91.49,91.61,87.88,88.6,2629000
2007-01-04,MA,89.05,93.6,87.58,92.95,2705800
2007-01-05,MA,92.81,93.92,90.98,92.87,2963500
2007-01-08,MA,90.99,93.97,90.98,92.89,1601000
2007-01-09,MA,92.91,97.18,92.45,97.18,3695400
2007-01-10,MA,97.15,97.96,94.74,96.34,3509900
2007-01-11,MA,96.76,99.37,95.24,97.04,3767400
2007-01-12,MA,97.27,98.65,96.44,96.81,1823400
2007-01-16,MA,96.85,98.85,96.24,97.5,1802800
2007-01-17,MA,98.42,101.38,97.29,100.29,4592700
2007-01-18,MA,98.64,101.17,93.64,94.27,4281600
2007-01-19,MA,94.28,96.9,93.82,96.61,3003400
2007-01-22,MA,97.49,99.34,96.12,98.98,2103300
2007-01-23,MA,99.99,100.39,98.44,99.72,2141400
2007-01-24,MA,100.17,104.01,99.98,102.48,3164800
2007-01-25,MA,103.25,103.28,98.39,99.22,2178900
2007-01-26,MA,100.43,101.07,97.96,99.82,1750100
2007-01-29,MA,100.26,102.1,99.98,100.94,1210500
2007-01-30,MA,100.85,102.66,100.48,101.87,1151100
2007-01-31,MA,102.14,103.17,101.87,102.6,1366500
2007-02-01,MA,103.15,103.92,102.66,102.94,1600500
2007-02-02,MA,103.47,103.66,101.73,102.06,1129400
2007-02-05,MA,101.64,102.05,101.08,101.41,991000
2007-02-06,MA,101.86,102.59,101.09,101.68,1062300
2007-02-07,MA,101.64,103.6,101.48,102.93,2113400
2007-02-08,MA,103.02,106.17,102.14,105.54,3758700
2007-02-09,MA,107.85,108.6,91.64,95.29,28215500
2007-02-12,MA,93.79,94.51,90.7,93.89,8220085
2007-02-13,MA,95.52,96.62,94.61,96.29,7322147
2007-02-14,MA,95.85,100.09,95.75,99.36,4900645
2007-02-15,MA,99.34,100.07,98.5,99.38,3501350
2007-02-16,MA,99.35,100.37,97.54,99.63,2047100
2007-02-20,MA,99.63,99.8,98.0,99.17,1980400
2007-02-21,MA,99.02,100.49,97.19,98.69,2067000
2007-02-22,MA,99.25,100.26,96.68,97.41,2176800
2007-02-23,MA,97.41,98.02,95.4,96.18,3041600
2007-02-26,MA,96.41,97.5,95.2,95.71,1167050
2007-02-27,MA,93.59,97.41,91.97,94.74,5124700
2007-02-28,MA,94.74,98.69,93.83,98.58,3540300
2007-03-01,MA,96.83,99.25,94.1,97.77,3816718
2007-03-02,MA,96.95,98.88,94.56,94.79,1802400
2007-03-05,MA,93.0,95.84,92.81,92.84,3007500
2007-03-06,MA,94.54,96.31,94.22,95.65,3197200
2007-03-07,MA,95.65,95.75,91.43,91.72,5145700
2007-03-08,MA,93.08,95.11,91.32,94.52,6327700
2007-03-09,MA,95.38,95.89,92.67,94.15,3464600
2007-03-12,MA,93.83,95.2,93.26,94.97,2085400
2007-03-13,MA,94.06,96.61,93.54,95.53,4627800
2007-03-14,MA,95.39,97.68,94.14,97.04,3535600
2007-03-15,MA,97.04,97.64,96.15,96.82,1961600
2007-03-16,MA,96.89,97.43,96.34,96.83,1576200
2007-03-19,MA,97.06,98.94,97.06,98.32,2312000
2007-03-20,MA,98.42,99.26,97.87,98.87,1620800
2007-03-21,MA,98.66,103.31,98.2,101.82,3808500
2007-03-22,MA,101.83,102.1,100.26,100.78,1325369
2007-03-23,MA,100.72,101.18,100.28,101.05,634724
2007-03-26,MA,100.39,100.49,98.93,99.78,1704320
2007-03-27,MA,99.79,99.67,98.0,98.65,1470780
2007-03-28,MA,98.05,99.27,97.31,98.12,1478151
2007-03-29,MA,98.79,99.04,97.27,98.59,785589
2007-03-30,MA,98.74,99.34,97.35,97.72,757714
2007-04-02,MA,97.72,99.17,97.43,98.38,1763211
2007-04-03,MA,100.03,100.63,99.44,99.83,1540250
2007-04-04,MA,100.02,100.35,97.87,98.75,1940300
2007-04-05,MA,99.06,99.79,98.93,99.49,555948
2007-04-09,MA,99.49,100.21,98.74,99.79,612379
2007-04-10,MA,100.31,102.61,99.27,101.33,2653064
2007-04-11,MA,101.33,101.79,100.4,101.15,1103400
2007-04-12,MA,101.16,101.52,100.26,101.16,776134
2007-04-13,MA,101.27,102.29,100.29,100.77,761166
2007-04-16,MA,101.32,101.48,99.97,100.77,1202300
2007-04-17,MA,100.78,102.05,100.33,101.0,954624
2007-04-18,MA,101.01,101.36,100.46,100.59,845860
2007-04-19,MA,100.24,101.48,99.66,100.7,679993
2007-04-20,MA,100.71,102.13,100.67,101.41,1100858
2007-04-23,MA,101.32,101.87,100.86,101.36,1349898
2007-04-24,MA,101.32,101.39,99.15,99.57,1193000
2007-04-25,MA,100.4,100.92,99.16,100.71,1020800
2007-04-26,MA,100.72,101.78,99.52,99.99,982111
2007-04-27,MA,99.8,105.61,99.44,105.1,4306488
2007-04-30,MA,105.24,108.66,102.68,102.87,3871170
2007-05-01,MA,102.87,106.46,102.25,105.79,3436166
2007-05-02,MA,109.15,119.88,114.49,116.38,16045004
2007-05-03,MA,116.97,124.49,116.52,124.18,8502103
2007-05-04,MA,124.81,125.22,121.62,124.04,4495230
2007-05-07,MA,123.89,127.79,122.41,123.53,4431230
2007-05-08,MA,123.54,126.37,122.97,126.24,3248380
2007-05-09,MA,126.24,131.09,125.57,128.54,4185700
2007-05-10,MA,129.0,131.94,127.11,127.87,4998409
2007-05-11,MA,127.11,131.04,124.53,127.88,5975029
2007-05-14,MA,128.03,128.58,123.97,124.67,3919701
2007-05-15,MA,124.68,127.49,123.43,124.75,2301293
2007-05-16,MA,123.76,125.98,122.99,125.44,2208756
2007-05-17,MA,125.54,127.11,124.53,125.35,1515850
2007-05-18,MA,125.76,127.38,124.25,127.16,2466500
2007-05-21,MA,127.17,130.12,126.05,128.5,2756627
2007-05-22,MA,129.8,129.84,127.33,127.78,1654538
2007-05-23,MA,129.37,132.23,128.38,129.07,4379149
2007-05-24,MA,129.08,130.45,126.72,128.01,2911930
2007-05-25,MA,128.72,129.11,127.35,128.1,1452783
2007-05-29,MA,130.24,134.47,129.89,132.69,5884680
2007-05-30,MA,131.26,136.01,131.27,135.52,4611250
2007-05-31,MA,135.77,141.21,136.33,137.75,5473930
2007-06-01,MA,137.75,140.22,137.85,139.18,3154700
2007-06-04,MA,139.19,139.75,137.85,139.32,1470600
2007-06-05,MA,139.64,139.04,135.04,137.43,3777694
2007-06-06,MA,137.44,136.69,134.31,135.42,2265070
2007-06-07,MA,135.78,137.41,127.2,128.41,6261950
2007-06-08,MA,128.42,135.53,124.51,132.25,6660283
2007-06-11,MA,132.78,134.78,129.02,130.43,4744516
2007-06-12,MA,130.8,134.7,129.6,133.85,5081580
2007-06-13,MA,133.56,139.55,134.12,138.44,5192400
2007-06-14,MA,138.26,140.64,136.41,138.43,3047175
2007-06-15,MA,139.06,145.75,140.15,145.21,4797380
2007-06-18,MA,145.3,151.82,145.75,151.63,6119695
2007-06-19,MA,151.64,154.02,148.77,152.23,5408000
2007-06-20,MA,152.67,156.03,149.94,150.56,5905442
2007-06-21,MA,150.19,151.9,145.7,151.7,5784766
2007-06-22,MA,151.75,155.14,151.25,155.14,4621985
2007-06-25,MA,155.67,155.67,147.97,149.17,3869446
2007-06-26,MA,150.28,152.32,147.39,149.05,4416489
2007-06-27,MA,149.06,151.54,145.35,150.17,3207813
2007-06-28,MA,151.06,152.65,148.52,151.78,1971069
2007-06-29,MA,151.89,154.13,150.95,152.92,2594100
2007-07-02,MA,152.92,154.41,152.11,153.2,2786503
2007-07-03,MA,149.58,154.39,149.27,149.54,1322700
2007-07-05,MA,149.81,151.15,148.08,149.08,1758975
2007-07-06,MA,149.26,150.12,147.09,149.26,1905600
2007-07-09,MA,149.3,151.53,147.6,148.63,1961305
2007-07-10,MA,148.33,148.2,144.46,145.98,2412546
2007-07-11,MA,146.57,147.37,143.43,144.14,3050512
2007-07-12,MA,145.65,155.35,145.02,154.76,5822925
2007-07-13,MA,154.9,160.96,153.06,155.99,6370658
2007-07-16,MA,155.16,159.32,154.88,156.46,2816070
2007-07-17,MA,156.46,158.9,154.91,156.02,1991300
2007-07-18,MA,154.46,156.35,153.55,155.64,2146801
2007-07-19,MA,157.54,159.03,154.3,154.35,3820504
2007-07-20,MA,153.96,155.72,149.95,152.37,3708500
2007-07-23,MA,152.57,155.8,152.5,154.51,1629900
2007-07-24,MA,153.09,152.59,145.02,146.37,3412975
2007-07-25,MA,146.58,151.0,145.5,148.52,3604689
2007-07-26,MA,146.58,148.24,140.33,146.32,3633092
2007-07-27,MA,144.55,147.41,140.13,142.0,2460084
2007-07-30,MA,143.72,152.14,142.99,151.74,3295050
2007-07-31,MA,151.74,157.2,147.5,148.24,3596800
2007-08-01,MA,147.96,140.54,128.14,138.28,12897518
2007-08-02,MA,136.03,136.26,128.42,131.48,5660722
2007-08-03,MA,131.48,129.67,118.16,121.01,6966768
2007-08-06,MA,121.97,127.66,113.82,126.87,8692400
2007-08-07,MA,126.87,133.69,124.46,133.0,7051849
2007-08-08,MA,134.49,138.28,132.75,136.46,4743732
2007-08-09,MA,133.26,135.07,129.99,130.25,3812449
2007-08-10,MA,122.24,129.02,123.08,127.59,4318294
2007-08-13,MA,128.61,131.95,125.4,125.92,3610800
2007-08-14,MA,124.04,125.78,121.14,123.09,3751921
2007-08-15,MA,122.59,125.1,118.92,118.96,3314260
2007-08-16,MA,116.16,128.75,110.63,119.85,7222859
2007-08-17,MA,118.91,128.24,120.31,126.3,5090600
2007-08-20,MA,127.82,130.04,125.66,127.13,2893800
2007-08-21,MA,127.91,131.5,127.22,129.21,2106600
2007-08-22,MA,130.68,134.11,130.29,133.51,2661000
2007-08-23,MA,135.07,134.6,127.69,131.18,2898100
2007-08-24,MA,130.91,131.14,127.38,128.91,2143600
